tipo_estabelecimento;uf;municipio;gestao;capacidade_total_final;capacidade_total_calculada;vagas_desativadas_total;capacidade_masculino_total;capacidade_feminino_total;capacidade_provisorios_total;capacidade_fechado_total;capacidade_semiaberto_total;capacidade_aberto_total;capacidade_rdd_total;capacidade_medida_internacao_total;capacidade_outros_total;pop_total_final;pop_total;pop_total_calculada;pop_provisorios_total;pop_fechado_total;pop_semiaberto_total;pop_aberto_total;pop_internacao_total;pop_tratamento_ambulatorial_total;pop_rdd_total;taxa_ocupacao;flag_superlotacao;perc_provisorios;perc_fechado;perc_semiaberto;perc_aberto;mov_entradas_total;mov_alvaras_total;mov_abandonos_total;mov_obitos_total;mov_transf_in_total;mov_transf_out_total;mov_perm_saida_total;mov_saida_temp_total;pop_18_29_total;perc_18_29;idade_18_24_total;idade_25_29_total;idade_30_34_total;idade_35_45_total;idade_46_60_total;idade_61_70_total;idade_70mais_total;idade_nao_info_total;raca_parda_preta_total;perc_parda_preta;raca_branca_total;raca_preta_total;raca_parda_total;raca_amarela_total;raca_indigena_total;raca_nao_info_total;proc_urb_interior_total;proc_urb_rm_total;proc_rural_total;civil_solteiro_total;civil_uniao_total;civil_casado_total;civil_separado_total;civil_divorciado_total;civil_viuvo_total;civil_nao_info_total;gestao_saude_terceirizada;gestao_assist_juridica_terceirizada;saude_nao_possui;saude_consultorio_medico;saude_consultorio_odontologico;saude_enfermagem;saude_farmacia;flag_sem_modulo_saude;educacao_nao_possui;educacao_sala_aula;educacao_sala_informatica;educacao_biblioteca;flag_sem_modulo_educacao;assist_juridica_nao;assist_juridica_defensoria;assist_juridica_dativos;assist_juridica_ong;flag_assist_juridica_defensoria;saude_consultas_ext_total;saude_consultas_no_estab_total;saude_consultas_psico_total;saude_consultas_odonto_total;saude_exames_total;saude_vacinas_total;saude_outros_proc_total;mortalidade_natural_total;mortalidade_criminal_total;mortalidade_suicidio_total;mortalidade_acidental_total;mortalidade_causa_desconhecida_total;controle_mais_90_dias;controle_semiaberto_aguardando_vaga;proc_urb_interior_masc;proc_urb_interior_fem;proc_urb_rm_masc;proc_urb_rm_fem;proc_rural_masc;proc_rural_fem
Cela física;MA;Presidente Dutra;Pública;129.0;129.0;0.0;129.0;0.0;48.0;69.0;12.0;0.0;0.0;0.0;;155;155;155.0;57.0;67.0;30.0;0.0;1.0;0.0;0.0;1.2015503875968991;1;0.36774193548387096;0.432258064516129;0.1935483870967742;0.0;191.0;171.0;0.0;0.0;3.0;22.0;0.0;35.0;58.0;0.3741935483870968;36.0;22.0;27.0;37.0;27.0;5.0;1.0;0.0;123.0;0.7935483870967742;22.0;15.0;108.0;10.0;0.0;0.0;116.0;0.0;39.0;83.0;43.0;25.0;2.0;1.0;1.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;138.0;887.0;575.0;393.0;397.0;503.0;1184.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;116.0;0.0;0.0;0.0;39.0;0.0
Cela física;MA;Rosário;Pública;162.0;162.0;0.0;162.0;0.0;36.0;96.0;30.0;0.0;0.0;0.0;;173;173;173.0;55.0;80.0;38.0;0.0;0.0;0.0;0.0;1.0679012345679013;1;0.3179190751445087;0.4624277456647399;0.21965317919075145;0.0;313.0;225.0;0.0;1.0;0.0;96.0;2.0;57.0;49.0;0.2832369942196532;24.0;25.0;24.0;55.0;31.0;13.0;1.0;0.0;164.0;0.9479768786127167;7.0;16.0;148.0;1.0;0.0;1.0;123.0;12.0;38.0;111.0;49.0;10.0;1.0;1.0;1.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;145.0;873.0;565.0;259.0;228.0;90.0;760.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;123.0;0.0;12.0;0.0;38.0;0.0
Cela física;MA;Santa Inês;Pública;212.0;212.0;0.0;212.0;0.0;54.0;131.0;27.0;0.0;0.0;0.0;;233;233;233.0;87.0;109.0;37.0;0.0;0.0;0.0;0.0;1.099056603773585;1;0.37339055793991416;0.4678111587982833;0.15879828326180256;0.0;295.0;211.0;0.0;1.0;1.0;41.0;0.0;46.0;108.0;0.463519313304721;53.0;55.0;29.0;65.0;25.0;6.0;0.0;0.0;204.0;0.8755364806866953;22.0;42.0;162.0;2.0;2.0;3.0;194.0;7.0;32.0;125.0;52.0;6.0;2.0;2.0;0.0;46.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;309.0;750.0;675.0;137.0;255.0;153.0;1139.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;194.0;0.0;7.0;0.0;32.0;0.0
Cela física;MA;São João dos Patos;Pública;101.0;101.0;0.0;101.0;0.0;30.0;56.0;15.0;0.0;0.0;0.0;;132;132;132.0;74.0;43.0;14.0;0.0;1.0;0.0;0.0;1.306930693069307;1;0.5606060606060606;0.32575757575757575;0.10606060606060606;0.0;178.0;134.0;0.0;0.0;1.0;12.0;6.0;19.0;64.0;0.48484848484848486;41.0;23.0;22.0;27.0;13.0;4.0;2.0;0.0;113.0;0.8560606060606061;15.0;34.0;79.0;2.0;0.0;2.0;112.0;2.0;18.0;92.0;31.0;2.0;1.0;0.0;1.0;5.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;62.0;996.0;466.0;564.0;266.0;135.0;1155.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;112.0;0.0;2.0;0.0;18.0;0.0
Cela física;MA;São Luís;Pública;301.0;301.0;0.0;301.0;0.0;120.0;121.0;60.0;0.0;0.0;0.0;;476;476;476.0;103.0;308.0;65.0;0.0;0.0;0.0;0.0;1.5813953488372092;1;0.21638655462184875;0.6470588235294118;0.13655462184873948;0.0;0.0;89.0;3.0;5.0;73.0;0.0;0.0;84.0;120.0;0.25210084033613445;41.0;79.0;83.0;176.0;74.0;20.0;3.0;0.0;403.0;0.8466386554621849;65.0;102.0;301.0;7.0;0.0;1.0;229.0;208.0;39.0;319.0;110.0;33.0;7.0;3.0;3.0;1.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;81.0;2784.0;1365.0;397.0;517.0;0.0;12191.0;5.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;229.0;0.0;208.0;0.0;39.0;0.0
Cela física;MA;São Luís;Pública;941.0;941.0;0.0;941.0;0.0;290.0;555.0;96.0;0.0;0.0;0.0;;840;840;840.0;167.0;518.0;155.0;0.0;0.0;0.0;0.0;0.8926673751328374;0;0.1988095238095238;0.6166666666666667;0.18452380952380953;0.0;0.0;135.0;4.0;0.0;180.0;0.0;0.0;219.0;298.0;0.3547619047619048;107.0;191.0;186.0;274.0;67.0;13.0;2.0;0.0;690.0;0.8214285714285714;133.0;157.0;533.0;11.0;0.0;6.0;442.0;350.0;48.0;537.0;202.0;37.0;9.0;7.0;1.0;47.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;103.0;3198.0;2020.0;1003.0;612.0;0.0;6429.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;442.0;0.0;350.0;0.0;48.0;0.0
Cela física;MA;São Luís;Pública;375.0;375.0;0.0;375.0;0.0;90.0;247.0;38.0;0.0;0.0;0.0;;459;459;459.0;44.0;350.0;65.0;0.0;0.0;0.0;0.0;1.224;1;0.09586056644880174;0.7625272331154684;0.14161220043572983;0.0;0.0;37.0;20.0;1.0;31.0;0.0;0.0;87.0;249.0;0.5424836601307189;110.0;139.0;110.0;88.0;12.0;0.0;0.0;0.0;366.0;0.7973856209150327;69.0;64.0;302.0;17.0;1.0;6.0;347.0;73.0;39.0;292.0;126.0;15.0;1.0;0.0;0.0;25.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;32.0;1259.0;1304.0;470.0;454.0;0.0;1433.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;347.0;0.0;73.0;0.0;39.0;0.0
Cela física;MA;São Luís;Pública;157.0;157.0;0.0;157.0;0.0;11.0;142.0;4.0;0.0;0.0;0.0;;107;107;107.0;18.0;83.0;6.0;0.0;0.0;0.0;0.0;0.6815286624203821;0;0.16822429906542055;0.7757009345794392;0.056074766355140186;0.0;0.0;4.0;1.0;0.0;10.0;0.0;1.0;2.0;41.0;0.38317757009345793;15.0;26.0;30.0;30.0;6.0;0.0;0.0;0.0;83.0;0.7757009345794392;23.0;19.0;64.0;1.0;0.0;0.0;80.0;20.0;7.0;59.0;38.0;7.0;2.0;0.0;0.0;1.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;72.0;520.0;305.0;315.0;643.0;0.0;1278.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;80.0;0.0;20.0;0.0;7.0;0.0
Cela física;MA;São Luís;Pública;468.0;468.0;0.0;468.0;0.0;136.0;200.0;132.0;0.0;0.0;0.0;;319;319;319.0;2.0;127.0;190.0;0.0;0.0;0.0;0.0;0.6816239316239316;0;0.006269592476489028;0.3981191222570533;0.5956112852664577;0.0;0.0;39.0;9.0;1.0;35.0;0.0;0.0;246.0;189.0;0.5924764890282131;97.0;92.0;66.0;58.0;5.0;1.0;0.0;0.0;283.0;0.8871473354231975;28.0;91.0;192.0;6.0;0.0;2.0;90.0;229.0;0.0;211.0;86.0;8.0;1.0;0.0;0.0;13.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;32.0;2012.0;1065.0;604.0;590.0;0.0;5185.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;90.0;0.0;229.0;0.0;0.0;0.0
Cela física;MA;São Luís;Pública;593.0;593.0;0.0;593.0;0.0;270.0;293.0;30.0;0.0;0.0;0.0;;614;614;614.0;196.0;411.0;7.0;0.0;0.0;0.0;0.0;1.0354131534569984;1;0.31921824104234525;0.6693811074918566;0.011400651465798045;0.0;0.0;105.0;1.0;1.0;167.0;0.0;0.0;23.0;432.0;0.7035830618892508;229.0;203.0;85.0;89.0;8.0;0.0;0.0;0.0;542.0;0.8827361563517915;68.0;117.0;425.0;4.0;0.0;0.0;200.0;402.0;12.0;394.0;176.0;11.0;3.0;0.0;0.0;30.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;47.0;2782.0;1398.0;1154.0;1015.0;0.0;7476.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;200.0;0.0;402.0;0.0;12.0;0.0
Cela física;MA;São Luís;Pública;465.0;465.0;0.0;465.0;0.0;24.0;249.0;192.0;0.0;0.0;0.0;;559;559;559.0;128.0;351.0;80.0;0.0;0.0;0.0;0.0;1.2021505376344086;1;0.22898032200357782;0.627906976744186;0.14311270125223613;0.0;0.0;57.0;5.0;0.0;83.0;0.0;0.0;113.0;336.0;0.6010733452593918;133.0;203.0;128.0;90.0;4.0;1.0;0.0;0.0;481.0;0.8604651162790697;64.0;112.0;369.0;6.0;0.0;8.0;262.0;272.0;25.0;332.0;182.0;11.0;1.0;0.0;0.0;33.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;101.0;2179.0;1253.0;462.0;613.0;250.0;5115.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;262.0;0.0;272.0;0.0;25.0;0.0
Cela física;MA;Timon;Pública;394.0;394.0;0.0;394.0;0.0;189.0;148.0;57.0;0.0;0.0;0.0;;437;437;437.0;271.0;67.0;98.0;0.0;1.0;0.0;0.0;1.1091370558375635;1;0.620137299771167;0.15331807780320367;0.2242562929061785;0.0;418.0;305.0;1.0;1.0;9.0;46.0;175.0;90.0;253.0;0.5789473684210527;148.0;105.0;61.0;79.0;35.0;8.0;0.0;1.0;391.0;0.8947368421052632;38.0;64.0;327.0;7.0;0.0;1.0;403.0;6.0;28.0;293.0;104.0;30.0;3.0;3.0;4.0;0.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;71.0;1733.0;1149.0;738.0;610.0;633.0;1993.0;0.0;0.0;1.0;0.0;0.0;Sim. Quantos;Não;403.0;0.0;6.0;0.0;28.0;0.0
Cela física;MA;Viana;Pública;114.0;114.0;0.0;114.0;0.0;34.0;58.0;22.0;0.0;0.0;0.0;;133;133;133.0;58.0;48.0;27.0;0.0;0.0;0.0;0.0;1.1666666666666667;1;0.43609022556390975;0.3609022556390977;0.20300751879699247;0.0;213.0;148.0;0.0;0.0;2.0;42.0;0.0;19.0;72.0;0.5413533834586466;39.0;33.0;23.0;28.0;8.0;2.0;0.0;0.0;115.0;0.8646616541353384;14.0;24.0;91.0;4.0;0.0;0.0;81.0;12.0;40.0;99.0;27.0;4.0;2.0;1.0;0.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;38.0;550.0;568.0;47.0;682.0;339.0;1984.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;81.0;0.0;12.0;0.0;40.0;0.0
Cela física;MA;Zé Doca;Pública;125.0;125.0;0.0;125.0;0.0;31.0;82.0;12.0;0.0;0.0;0.0;;139;139;139.0;56.0;66.0;17.0;0.0;0.0;0.0;0.0;1.112;1;0.4028776978417266;0.4748201438848921;0.1223021582733813;0.0;159.0;141.0;1.0;0.0;0.0;29.0;2.0;28.0;66.0;0.4748201438848921;33.0;33.0;19.0;33.0;17.0;3.0;1.0;0.0;122.0;0.8776978417266187;14.0;28.0;94.0;3.0;0.0;0.0;110.0;4.0;25.0;100.0;21.0;11.0;2.0;0.0;1.0;4.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;65.0;411.0;534.0;124.0;251.0;120.0;2497.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;110.0;0.0;4.0;0.0;25.0;0.0
Cela física;MA;São Luís;Pública;208.0;208.0;0.0;208.0;0.0;0.0;0.0;208.0;0.0;0.0;0.0;;162;162;162.0;0.0;7.0;155.0;0.0;0.0;0.0;0.0;0.7788461538461539;0;0.0;0.043209876543209874;0.9567901234567902;0.0;0.0;37.0;0.0;1.0;1.0;0.0;0.0;288.0;73.0;0.4506172839506173;22.0;51.0;37.0;48.0;4.0;0.0;0.0;0.0;144.0;0.8888888888888888;15.0;38.0;106.0;2.0;1.0;0.0;49.0;111.0;2.0;99.0;53.0;3.0;2.0;0.0;0.0;5.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;35.0;489.0;551.0;210.0;28.0;0.0;2149.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;49.0;0.0;111.0;0.0;2.0;
Cela física;MA;São Luís;Pública;160.0;160.0;0.0;160.0;0.0;0.0;0.0;160.0;0.0;0.0;0.0;;134;134;134.0;0.0;0.0;134.0;0.0;0.0;0.0;0.0;0.8375;0;0.0;0.0;1.0;0.0;0.0;23.0;0.0;0.0;1.0;0.0;8.0;221.0;21.0;0.15671641791044777;1.0;20.0;28.0;54.0;30.0;1.0;0.0;0.0;101.0;0.753731343283582;29.0;24.0;77.0;0.0;0.0;4.0;71.0;50.0;13.0;87.0;34.0;11.0;0.0;1.0;1.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;10.0;387.0;804.0;106.0;201.0;0.0;1319.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;71.0;0.0;50.0;0.0;13.0;0.0
Cela física;MA;São Luís;Pública;166.0;166.0;0.0;166.0;0.0;0.0;0.0;166.0;0.0;0.0;0.0;;103;103;103.0;43.0;36.0;24.0;0.0;0.0;0.0;0.0;0.6204819277108434;0;0.4174757281553398;0.34951456310679613;0.23300970873786409;0.0;0.0;37.0;0.0;0.0;70.0;0.0;0.0;38.0;19.0;0.18446601941747573;7.0;12.0;19.0;33.0;28.0;3.0;1.0;0.0;85.0;0.8252427184466019;18.0;19.0;66.0;0.0;0.0;0.0;44.0;47.0;12.0;73.0;15.0;13.0;0.0;1.0;1.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;28.0;528.0;405.0;295.0;654.0;31.0;7547.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;44.0;0.0;47.0;0.0;12.0;0.0
Cela física;MA;São Luís;Pública;353.0;353.0;0.0;0.0;353.0;139.0;145.0;69.0;0.0;0.0;0.0;;294;294;294.0;138.0;99.0;57.0;0.0;0.0;0.0;0.0;0.8328611898016998;0;0.46938775510204084;0.336734693877551;0.19387755102040816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;122.0;0.41496598639455784;71.0;51.0;44.0;91.0;35.0;2.0;0.0;0.0;243.0;0.826530612244898;46.0;42.0;201.0;4.0;0.0;1.0;214.0;59.0;21.0;165.0;83.0;17.0;1.0;4.0;6.0;18.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;0.0;214.0;0.0;59.0;0.0;21.0
Cela física;MA;São Luís;Pública;128.0;128.0;0.0;128.0;0.0;0.0;128.0;0.0;0.0;0.0;0.0;;94;94;94.0;5.0;86.0;3.0;0.0;0.0;0.0;0.0;0.734375;0;0.05319148936170213;0.9148936170212766;0.031914893617021274;0.0;0.0;2.0;1.0;0.0;3.0;0.0;16.0;2.0;18.0;0.19148936170212766;4.0;14.0;32.0;37.0;7.0;0.0;0.0;0.0;73.0;0.776595744680851;15.0;15.0;58.0;3.0;0.0;3.0;48.0;45.0;1.0;48.0;43.0;3.0;0.0;0.0;0.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;182.0;371.0;338.0;187.0;216.0;0.0;1852.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;48.0;0.0;45.0;0.0;1.0;0.0
Cela física;MG;Alfenas;Organizações sem fins lucrativos;122.0;122.0;0.0;122.0;0.0;0.0;52.0;40.0;30.0;0.0;0.0;;66;66;66.0;0.0;43.0;23.0;0.0;0.0;0.0;0.0;0.5409836065573771;0;0.0;0.6515151515151515;0.3484848484848485;0.0;5.0;6.0;1.0;0.0;0.0;5.0;0.0;0.0;15.0;0.22727272727272727;4.0;11.0;20.0;21.0;9.0;0.0;1.0;0.0;45.0;0.6818181818181818;21.0;15.0;30.0;0.0;0.0;0.0;1.0;62.0;3.0;52.0;7.0;6.0;0.0;1.0;0.0;0.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;1.0;0.0;62.0;0.0;3.0;0.0
Cela física;MG;Almenara;Organizações sem fins lucrativos;96.0;96.0;0.0;96.0;0.0;0.0;72.0;24.0;0.0;0.0;0.0;;91;91;91.0;0.0;90.0;1.0;0.0;0.0;0.0;0.0;0.9479166666666666;0;0.0;0.989010989010989;0.01098901098901099;0.0;0.0;10.0;0.0;0.0;0.0;2.0;0.0;0.0;23.0;0.25274725274725274;2.0;21.0;17.0;29.0;18.0;4.0;0.0;0.0;77.0;0.8461538461538461;12.0;19.0;58.0;1.0;0.0;1.0;0.0;80.0;11.0;60.0;18.0;10.0;1.0;0.0;0.0;2.0;Não;Não;Não;Sim;Sim;Não;Sim;0;Não;Sim;Não;Sim;0;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;0.0;0.0;80.0;0.0;11.0;0.0
Cela física;MG;Araxá;Organizações sem fins lucrativos;120.0;120.0;0.0;120.0;0.0;0.0;120.0;0.0;0.0;0.0;0.0;;111;111;111.0;28.0;83.0;0.0;0.0;0.0;0.0;0.0;0.925;0;0.25225225225225223;0.7477477477477478;0.0;0.0;15.0;7.0;0.0;0.0;0.0;8.0;0.0;0.0;32.0;0.2882882882882883;13.0;19.0;18.0;41.0;17.0;3.0;0.0;0.0;67.0;0.6036036036036037;42.0;18.0;49.0;2.0;0.0;0.0;0.0;108.0;3.0;66.0;21.0;17.0;1.0;6.0;0.0;0.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;0.0;0.0;108.0;0.0;3.0;0.0
Cela física;MG;Arcos;Organizações sem fins lucrativos;45.0;45.0;0.0;45.0;0.0;0.0;20.0;20.0;5.0;0.0;0.0;;58;58;58.0;0.0;46.0;12.0;0.0;0.0;0.0;0.0;1.288888888888889;1;0.0;0.7931034482758621;0.20689655172413793;0.0;0.0;0.0;0.0;0.0;18.0;9.0;0.0;0.0;16.0;0.27586206896551724;1.0;15.0;12.0;23.0;6.0;1.0;0.0;0.0;36.0;0.6206896551724138;22.0;12.0;24.0;0.0;0.0;0.0;0.0;54.0;4.0;37.0;10.0;8.0;1.0;1.0;1.0;0.0;Não;Não;Não;Não;Não;Não;Sim;0;Não;Sim;Sim;Sim;0;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;0.0;0.0;54.0;0.0;4.0;0.0
Cela física;MG;Belo Horizonte;Organizações sem fins lucrativos;150.0;150.0;0.0;0.0;150.0;0.0;96.0;44.0;10.0;0.0;0.0;;139;139;139.0;0.0;102.0;37.0;0.0;0.0;0.0;0.0;0.9266666666666666;0;0.0;0.7338129496402878;0.26618705035971224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.15827338129496402;0.0;22.0;21.0;58.0;32.0;6.0;0.0;0.0;99.0;0.7122302158273381;38.0;24.0;75.0;2.0;0.0;0.0;0.0;135.0;4.0;91.0;16.0;18.0;2.0;4.0;8.0;0.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;0.0;0.0;0.0;135.0;0.0;4.0
Cela física;MG;Betim;Organizações sem fins lucrativos;141.0;141.0;0.0;141.0;0.0;0.0;74.0;67.0;0.0;0.0;0.0;;159;159;159.0;0.0;101.0;58.0;0.0;0.0;0.0;0.0;1.127659574468085;1;0.0;0.6352201257861635;0.36477987421383645;0.0;0.0;1.0;0.0;0.0;1.0;16.0;0.0;0.0;20.0;0.12578616352201258;4.0;16.0;26.0;64.0;36.0;11.0;2.0;0.0;123.0;0.7735849056603774;33.0;43.0;80.0;2.0;0.0;1.0;1.0;153.0;5.0;83.0;17.0;42.0;4.0;9.0;3.0;1.0;Não;Não;Não;Sim;Não;Não;Sim;0;Não;Sim;Sim;Sim;0;Não;Não;Sim;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;1.0;0.0;153.0;0.0;5.0;0.0
Cela física;MG;Conselheiro Lafaiete;Organizações sem fins lucrativos;85.0;85.0;0.0;0.0;85.0;0.0;55.0;15.0;15.0;0.0;0.0;;70;70;70.0;5.0;40.0;25.0;0.0;0.0;0.0;0.0;0.8235294117647058;0;0.07142857142857142;0.5714285714285714;0.35714285714285715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.18571428571428572;7.0;6.0;10.0;31.0;12.0;4.0;0.0;0.0;44.0;0.6285714285714286;24.0;12.0;32.0;1.0;1.0;0.0;0.0;65.0;5.0;34.0;13.0;14.0;0.0;4.0;5.0;0.0;Não;Não;Não;Sim;Não;Sim;Sim;0;Não;Sim;Sim;Sim;0;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;0.0;0.0;1.0;64.0;0.0;5.0
Cela física;MG;Conselheiro Lafaiete;Organizações sem fins lucrativos;250.0;250.0;0.0;250.0;0.0;0.0;120.0;120.0;10.0;0.0;0.0;;250;250;250.0;0.0;159.0;89.0;2.0;0.0;0.0;0.0;1.0;0;0.0;0.636;0.356;0.008;0.0;24.0;5.0;0.0;0.0;12.0;0.0;0.0;88.0;0.352;39.0;49.0;63.0;60.0;22.0;11.0;6.0;0.0;155.0;0.62;86.0;75.0;80.0;0.0;2.0;7.0;2.0;232.0;16.0;155.0;53.0;26.0;0.0;12.0;2.0;2.0;Não;Não;Não;Não;Não;Sim;Sim;0;Não;Sim;Sim;Não;0;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;2.0;0.0;232.0;0.0;16.0;0.0
Cela física;MG;Campo Belo;Organizações sem fins lucrativos;108.0;108.0;0.0;108.0;0.0;0.0;64.0;44.0;0.0;0.0;0.0;;98;98;98.0;2.0;61.0;35.0;0.0;0.0;0.0;0.0;0.9074074074074074;0;0.02040816326530612;0.6224489795918368;0.35714285714285715;0.0;6.0;11.0;2.0;0.0;1.0;2.0;0.0;0.0;37.0;0.37755102040816324;12.0;25.0;21.0;25.0;13.0;2.0;0.0;0.0;53.0;0.5408163265306123;30.0;19.0;34.0;2.0;0.0;13.0;0.0;90.0;8.0;68.0;10.0;18.0;0.0;2.0;0.0;0.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;0.0;0.0;90.0;0.0;8.0;0.0
Cela física;MG;Caratinga;Organizações sem fins lucrativos;150.0;150.0;0.0;150.0;0.0;0.0;70.0;70.0;10.0;0.0;0.0;;129;129;129.0;14.0;97.0;18.0;0.0;0.0;0.0;0.0;0.86;0;0.10852713178294573;0.751937984496124;0.13953488372093023;0.0;33.0;42.0;2.0;0.0;4.0;10.0;0.0;0.0;44.0;0.34108527131782945;13.0;31.0;28.0;40.0;16.0;1.0;0.0;0.0;103.0;0.7984496124031008;21.0;31.0;72.0;5.0;0.0;0.0;2.0;104.0;23.0;93.0;19.0;13.0;0.0;1.0;2.0;1.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Não;0;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;2.0;0.0;104.0;0.0;23.0;0.0
